Name,Rating,Description,Total Reviews,Room Price
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window', 'Park Grand London KensingtonOpens in new window']","[8.1, 9.4, 8.6, 8.4, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 6.7, 6.9, 8.1, 6.7, 7.7, 8.8, 9.3, 8.0]","['Very good ', 'Superb ', 'Fabulous ', 'Very good ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Review score ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ', 'Very good ']","['1,409 reviews', '32 reviews', '1,550 reviews', '1,518 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '1,081 reviews', '1,238 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '702 reviews', '705 reviews', '5,957 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window', 'Park Grand London KensingtonOpens in new window']","[8.1, 8.6, 8.9, 8.4, 8.7, 8.1, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 8.1, 6.7, 7.7, 8.8, 9.3, 8.0]","['Very good ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Very good ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ', 'Very good ']","['1,409 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '2,498 reviews', '76 reviews', '1,693 reviews', '702 reviews', '705 reviews', '5,957 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window', 'Corinthia LondonOpens in new window', 'Park Grand London KensingtonOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.3, 8.8, 6.7, 6.9, 7.7, 8.8, 9.3, 8.0]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Very good ', 'Fabulous ', 'Review score ', 'Review score ', 'Good ', 'Fabulous ', 'Superb ', 'Very good ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '1,238 reviews', '1,693 reviews', '702 reviews', '705 reviews', '5,957 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£412', '£279', '£209', '£167', '£216', '£1,158', '£248']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']",[]
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Courthouse Hotel LondonOpens in new window', 'Argyle Square HotelOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Charlie HotelOpens in new window', 'The Bull & LastOpens in new window', 'Property in central londonOpens in new window', 'City Sleeper at Royal National HotelOpens in new window', 'Rose and Crown Stoke NewingtonOpens in new window', 'Beautiful Room in LondonOpens in new window', 'Morton HotelOpens in new window', 'President HotelOpens in new window', 'The Heart Of Stratford..!Opens in new window', 'Tavistock HotelOpens in new window', 'Central StationOpens in new window', 'Motel One London-Tower HillOpens in new window', 'The Brewers InnOpens in new window', 'Wellington Hotel by Blue OrchidOpens in new window', 'citizenM London Victoria StationOpens in new window', 'The Bedford Balham - Live Music VenueOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window']","[8.1, 7.8, 6.7, 8.4, 5.5, 8.8, 8.8, 8.7, 7.5, 9.0, 6.7, 6.4, 6.2, 7.1, 8.6, 8.8, 8.2, 8.8, 8.2, 6.8]","['Very good ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Fabulous ', 'Fabulous ', 'Fabulous ', 'Good ', 'Superb ', 'Review score ', 'Review score ', 'Review score ', 'Good ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Review score ']","['1,409 reviews', '576 reviews', '1,081 reviews', '1,518 reviews', '1,279 reviews', '9 reviews', '17 reviews', '246 reviews', '6 reviews', '1 review', '9 reviews', '151 reviews', '13 reviews', '442 reviews', '3,929 reviews', '588 reviews', '2,243 reviews', '702 reviews', '664 reviews', '695 reviews']","['£204', '£110', '£260', '£349', '£149', '£279', '£110', '£259', '£90', '£170', '£385', '£200', '£150', '£90', '£271', '£190', '£110', '£180', '£131', '£169', '£159', '£279', '£254', '£119', '£265']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Courthouse Hotel LondonOpens in new window', 'Argyle Square HotelOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Charlie HotelOpens in new window', 'The Bull & LastOpens in new window', 'Property in central londonOpens in new window', 'City Sleeper at Royal National HotelOpens in new window', 'Rose and Crown Stoke NewingtonOpens in new window', 'Beautiful Room in LondonOpens in new window', 'Morton HotelOpens in new window', 'President HotelOpens in new window', 'The Heart Of Stratford..!Opens in new window', 'Tavistock HotelOpens in new window', 'Central StationOpens in new window', 'Motel One London-Tower HillOpens in new window', 'The Brewers InnOpens in new window', 'Wellington Hotel by Blue OrchidOpens in new window', 'The Bedford Balham - Live Music VenueOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'London SuiteOpens in new window']","[8.1, 7.8, 6.7, 8.4, 5.5, 8.8, 8.8, 8.7, 7.5, 9.0, 6.7, 6.4, 6.2, 7.1, 8.6, 8.8, 8.2, 8.2, 6.8, 4.9]","['Very good ', 'Good ', 'Review score ', 'Very good ', 'Review score ', 'Fabulous ', 'Fabulous ', 'Fabulous ', 'Good ', 'Superb ', 'Review score ', 'Review score ', 'Review score ', 'Good ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Very good ', 'Review score ', 'Review score ']","['1,409 reviews', '576 reviews', '1,081 reviews', '1,518 reviews', '1,279 reviews', '9 reviews', '17 reviews', '246 reviews', '6 reviews', '1 review', '9 reviews', '151 reviews', '13 reviews', '442 reviews', '3,929 reviews', '588 reviews', '2,243 reviews', '664 reviews', '695 reviews', '11 reviews']","['£204', '£110', '£260', '£349', '£149', '£279', '£110', '£259', '£90', '£170', '£385', '£200', '£150', '£90', '£271', '£190', '£110', '£180', '£131', '£169', '£159', '£279', '£119', '£265', '£126']"
"['Caring HotelOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[7.7, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,779 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']","['£173', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', 'The Rokxy Townhouse - Kings CrossOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Camden ApartmentsOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 8.5, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 6.7]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Review score ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '324 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '76 reviews']","['£204', '£110', '£331', '£269', '£390', '£259', '£260', '£540', '£349', '£314', '£255', '£149', '£755', '£265', '£233', '£408', '£90', '£209', '£412', '£279', '£279', '£209', '£267', '£128']"
"['The ClevelandOpens in new window', 'GUEST HOUSE PARSONSOpens in new window', 'Sun Street HotelOpens in new window', 'One Hundred ShoreditchOpens in new window', 'The Chesterfield MayfairOpens in new window', 'The Hoxton, ShoreditchOpens in new window', 'Greenwich - 1930s retro flat - 3 bedroomsOpens in new window', 'Flemings MayfairOpens in new window', 'Impeccable 1-Bed House in LondonOpens in new window', 'Radisson Blu Edwardian Kenilworth Hotel, LondonOpens in new window', ""YHA London St Paul'sOpens in new window"", 'Nobu Hotel London Portman SquareOpens in new window', 'Courthouse Hotel ShoreditchOpens in new window', 'Montcalm East, Autograph CollectionOpens in new window', 'Canary Riverside Plaza HotelOpens in new window', 'London Olympus Hotel NirvanaOpens in new window', 'Apex London Wall HotelOpens in new window', 'Caesar HotelOpens in new window', 'Great Scotland Yard Hotel, part of HyattOpens in new window', 'Courthouse Hotel LondonOpens in new window', 'Marlin Apartments London Bridge - Empire SquareOpens in new window', 'Ambassadors BloomsburyOpens in new window', 'Pestana Chelsea Bridge HotelOpens in new window', 'Rhodes HotelOpens in new window', 'citizenM London Victoria StationOpens in new window']","[8.1, 9.4, 8.6, 8.9, 8.4, 8.7, 8.1, 7.8, 8.5, 6.8, 8.7, 8.4, 7.0, 8.9, 8.3, 8.8, 6.7, 7.6, 6.9, 8.1, 7.7, 8.8]","['Very good ', 'Superb ', 'Fabulous ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Very good ', 'Good ', 'Very good ', 'Review score ', 'Fabulous ', 'Very good ', 'Good ', 'Fabulous ', 'Very good ', 'Fabulous ', 'Review score ', 'Good ', 'Review score ', 'Very good ', 'Good ', 'Fabulous ']","['1,409 reviews', '32 reviews', '1,550 reviews', '2,147 reviews', '1,518 reviews', '524 reviews', '2,186 reviews', '576 reviews', '850 reviews', '695 reviews', '3,544 reviews', '612 reviews', '510 reviews', '507 reviews', '2,231 reviews', '594 reviews', '1,081 reviews', '912 reviews', '1,238 reviews', '2,498 reviews', '1,693 reviews', '702 reviews']",[]
